Date,AAPL,ACN,AMZN,APTV,BAC,C,CMCSA,COST,CTSH,CVS,DG,DIS,DRI,DXC,F,FDX,GE,GM,GOOGL,HCA,HD,HLT,IBM,INTC,JPM,KR,LOW,MAR,MSFT,ORCL,PEP,SBUX,T,TGT,TJX,UNH,UPS,WBA,WFC,WMT
2021-12-01,0.07579658407015355,0.15990459507611998,-0.04925196878828486,0.028687188460454482,0.00044969773626180043,-0.05196226727668063,0.007002625524534567,0.05250489335644515,0.1411089302559254,0.1583205722446528,0.0656573891941068,0.06894411788383659,0.09199018280752691,0.07335774832881214,0.08778467525985345,0.1227159195294858,-0.005474224336466382,0.013132943286759069,0.02082135450747069,0.13888019949464425,0.03594510721318378,0.15488265149111302,0.15664897302705993,0.05402728435969251,-0.003022106616946796,0.09525578569344506,0.05678912978778716,0.1198160090657312,0.019193858508731898,-0.038902383329931345,0.0871824068587359,0.07145521587375692,0.07752940865099522,-0.0476102992905737,0.0980330703159733,0.13038580683501433,0.08584457456189476,0.1755373767297812,0.008063025982167682,0.028870197945187304
2022-01-01,-0.01571206735227526,-0.1470749122117745,-0.10282991021845667,-0.1719914861598294,0.042078738629294676,0.07832404649222235,-0.006755438648298306,-0.11021691233312991,-0.037195690194654074,0.03247368593527833,-0.11597335382060725,-0.0769578971754602,-0.07149501114201084,-0.06554826943211489,-0.02262895887333316,-0.046496652879525424,0.001203270286990854,-0.10063111801796953,-0.06591905780046203,-0.0638174652553638,-0.11207497394259613,-0.06974794498878645,-0.000673250847148088,-0.05203887322839329,-0.06157233478452928,-0.03689782523561291,-0.08174727043236973,-0.02493361527259441,-0.07534493605616288,-0.06937267022248028,0.005656025124670894,-0.15944244331697266,0.03658522053248037,-0.047571732298377745,-0.052028600755133714,-0.05581825386841355,-0.0565922167220656,-0.046012162557869996,0.121300656027308,-0.029836773716168108
2022-02-01,-0.05526970161941658,-0.10391073388865413,0.026672518265588474,-0.05227704857172577,-0.04204587263318027,-0.0904483044655523,-0.059981365060428615,0.027953330688330835,0.008311731576622128,-0.021650327584128215,-0.04694052229842949,0.03839978910498543,0.046055055967074265,0.1313164516492511,-0.1305279139976262,-0.0959487815448784,0.01090172389663846,-0.11397683609297415,-0.0018217598466265805,0.04274105932783989,-0.1393808823920889,0.025842155720185778,-0.08280302950443064,-0.022941437741585857,-0.04004068273965333,0.07364079265263812,-0.06556149812765433,0.05598296450072371,-0.03919859388806646,-0.06047045592302758,-0.05636231418819326,-0.06641597496618845,-0.04581999443745899,-0.09372585722318805,-0.08156165285315453,0.006982859212475878,0.04060128325104029,-0.07375409030958358,-0.007992749690995171,-0.03325955101820954
2022-03-01,0.05882087598957231,0.06711617240322454,0.061437285030015776,-0.07516998743366132,-0.06742084012417748,-0.09132865505947563,0.0012833850607507635,0.1106840997389027,0.044253940194671326,-0.02354089892595046,0.12246683097590916,-0.07611486605974982,-0.08449238587906838,-0.04114010465476037,-0.03701594843114775,0.04103108347202489,-0.04198497104903809,-0.06378413990588372,0.029694853609089744,0.0012384490925554381,-0.05224340659683946,0.019347099965700387,0.07408500567839527,0.046908496064390404,-0.03864601549987501,0.23144370159868854,-0.08536125985799292,0.03297303210014313,0.03399558793326518,0.08898235276915112,0.022230275663749355,-0.003908326806636442,-0.0025327407950878067,0.06692543788813343,-0.08011440519011714,0.07165834227989798,0.026605364899715545,-0.018844451554117625,-0.08792230019125002,0.10180552762960593
2022-04-01,-0.09713106386363735,-0.10933201628998324,-0.2375250931362105,-0.11118534508718547,-0.1301685824998119,-0.09719108551754019,-0.1507903716420781,-0.07663454142097359,-0.0978032119443526,-0.05019265134702722,0.06692698700947908,-0.1861329995132659,-0.009176444748872026,-0.12044131708644112,-0.16262568954894274,-0.13818318023421816,-0.18432885914667207,-0.1332877927898165,-0.1794668555643626,-0.14212487527263995,0.009631206314507645,0.02339507249864936,0.016843464633359062,-0.12046000850835104,-0.12441304964532218,-0.059438667725219885,-0.02205864173907368,0.010071041621770194,-0.09986734003055897,-0.1127763695240731,0.03261656931656476,-0.1795096532766528,0.056734628932977094,0.07741970163134226,0.011554838150392932,0.00016645203926901608,-0.1607759221938656,-0.052937208532429114,-0.09966976493710789,0.031303337631156225
2022-05-01,-0.05588313437455883,-0.0033668504334890548,-0.03276431760316645,-0.0015037937952515623,0.0426011254996046,0.1192734157180777,0.1199674195224456,-0.12175855189865081,-0.07663777107234682,0.011667298765628331,-0.07010983817550687,-0.010660149220695803,-0.04289552696947485,0.22717771025926248,-0.02747040662816147,0.13001918283880198,0.050167849612321014,0.02031141963531491,-0.0030452858143851236,-0.01934286365796689,0.00782287013971339,-0.0929227240716024,0.0501475307732171,0.019041069864645044,0.11603653623686871,-0.01834687901407761,-0.008293026181583008,-0.03346095168378538,-0.02035866293317412,-0.016330539855610615,-0.02306210359939409,0.05171477688036208,0.14511928220158743,-0.29201830432894504,0.03736959793910932,-0.023144221972397072,0.012612423335725875,0.033726400011476976,0.04904889568351556,-0.15922600253974417
2022-06-01,-0.08008001105746099,-0.06972474992995004,-0.11645921262241288,-0.16161519685798775,-0.1631722466424399,-0.13892516722884818,-0.11382119390764356,0.02801255220466148,-0.0930325058754593,-0.042273939316221365,0.11391487594253946,-0.14523721272963475,-0.09504005464271725,-0.13940947145324145,-0.18640349850291837,0.00948427457025236,-0.1867415826000134,-0.17890380715798404,-0.042184592019335,-0.20123574009547707,-0.09407105086854062,-0.2079579789477547,0.02926196578286655,-0.15115456119471726,-0.14837772648445702,-0.10300831199999094,-0.1056323907057205,-0.20584994443433569,-0.05312039978638383,-0.028503701581749197,-0.006497806349578528,-0.020025001764196415,-0.015500323021003681,-0.12396772964361813,-0.11680501336455207,0.03391846565956702,0.010186047179334912,-0.12513814530520972,-0.13952081581219977,-0.051372626374421526
2022-07-01,0.18863368253473745,0.1030435719917846,0.27059597129750057,0.1776131104639882,0.0923461563629131,0.1285062135202908,-0.04383267360910337,0.12940237791253328,0.006963851229471851,0.032592242601112265,0.012182138154939626,0.12394061689598224,0.10051270661929279,0.04256024210679521,0.31985606045119686,0.033350732053248455,0.16256656271462444,0.14168758102786128,0.06751835422466801,0.2679139412906215,0.10416957801748028,0.1492282551210138,-0.07365985313494361,-0.029403968685079773,0.02442044231173779,-0.01880430738895411,0.09652489189177871,0.16770813412634267,0.09309651672720443,0.11406876550216438,0.057103772448806156,0.10983121263970075,-0.10400741315412765,0.15683658527427702,0.09507606685054393,0.05966186141671703,0.06765653515462278,0.04538277032774918,0.11998989412921679,0.08611609847457724
2022-08-01,-0.03255193689301694,-0.054770246090439234,-0.06061504624052039,-0.10925730909674924,-0.005915297616562176,-0.05026395423741137,-0.028940359785548986,-0.03380533194723723,-0.07048249555604869,0.0317791507670917,-0.042171881513985876,0.056361970147233764,0.004144949193890968,-0.21582277254729,0.03744050911513774,-0.09558524322527617,-0.0063592780326944265,0.05377814267805614,-0.0696354753728693,-0.06849645984246722,-0.041603222464667744,-0.0055438522607256235,-0.017891239165722106,-0.12090332996803443,-0.005408936461624103,0.03229983935282377,0.019388214244604907,-0.031985706825764626,-0.06864001222506577,-0.04314442294784537,-0.015374877275986187,-0.008374660015504798,-0.05358792959337444,-0.018607013439994047,0.01945708713134975,-0.04242738513794919,-0.001949766004639697,-0.11509336152794625,-0.0036473415340559923,0.003786457739501925
2022-09-01,-0.11975588213470512,-0.10802207019931398,-0.10862189009783763,-0.16290272044299647,-0.10145789373637659,-0.14628145581312824,-0.1895551317375772,-0.09544148930214003,-0.08713036339055535,-0.028323934708515686,0.010277218101096386,-0.15836906641258097,0.021097737342594014,-0.012106583377572533,-0.2577624296239307,-0.29571664050985,-0.15699881444849495,-0.15824989297696057,-0.11615227825759356,-0.07115785893336957,-0.03702756292384701,-0.051854037876332804,-0.06339488196270726,-0.18451878944191236,-0.0811571212991099,-0.08234488239779503,-0.032605395252104485,-0.08681338581945908,-0.10737612865602875,-0.1763992832631195,-0.05230183661807508,0.007970584075802645,-0.12542766160981933,-0.06872851854850925,0.0010209066972421965,-0.027516150038374265,-0.1632815799373356,-0.09374898673659715,-0.07351145413272309,-0.017239729753334987
2022-10-01,0.10955132407319668,0.10338128482287301,-0.09345130582826322,0.16442911086678058,0.2012404150006497,0.10055182585698308,0.08216841886677906,0.061892693742799265,0.08373950864269908,-0.007025328579299384,0.06332859965000948,0.1294391845020597,0.13315385661694434,0.17442812653637785,0.19375021968794548,0.08546621477785732,0.2587791674474438,0.22312234801975905,-0.011918446120881665,0.18643533226834386,0.07316796503578171,0.1213730305229026,0.16395921061262486,0.10322074449738605,0.2045931621612762,0.08091414782618433,0.03801717606157906,0.14250042475652358,-0.0033059695248366383,0.27836907841321734,0.11968842711041372,0.02765240799772517,0.1883962222367146,0.10688057790643013,0.16065696933547824,0.10266892345925238,0.03856624819734478,0.162420301746524,0.14346099188129102,0.09737853431134691
2022-11-01,-0.03462898604569753,0.06469976115631648,-0.05759470309709913,0.1712967884747636,0.05022191910971885,0.05560398019748125,0.1646455794474957,0.0772151139372852,-0.0006425609376522479,0.08231288631715872,0.0047740600697576685,-0.08137784145710547,0.03631786268954573,0.0320000026537024,0.03964093033040417,0.136885515163079,0.10487094017676357,0.03337585134770049,0.06856412634716214,0.10461208982239834,0.09408034506557139,0.05441370799585821,0.07672300306350821,0.05768556391200974,0.10753325555121696,0.04017758295238427,0.09620992483618629,0.03272768753890132,0.09912542018021675,0.06899981551173706,0.021643212133121814,0.1802749567589752,0.0763818645997072,0.017168957549422936,0.11026339463023693,-0.013311781065036943,0.13089354131480202,0.13698636889445193,0.04261787913871595,0.07089179586284455
2022-12-01,-0.12081648234276776,-0.11328209417484136,-0.1298943525647971,-0.12693354408877477,-0.12496711735150123,-0.05487659137972878,-0.04557862543020308,-0.15345375363444025,-0.07649736861328815,-0.08529643415785981,-0.036882139206783515,-0.11229190202516826,-0.05891550419089253,-0.10684193016995458,-0.15456343566541453,-0.04950075428847478,-0.0253577424403576,-0.17061149101068895,-0.1263490917590525,-0.0010822583983670642,-0.01919551632997496,-0.11299225593418083,-0.04251323970036214,-0.10917980251444226,-0.02952642879905465,-0.08868758696657686,-0.0626205445334248,-0.09729724159091602,-0.05739654077426959,-0.015536544691475473,-0.026144171586766962,-0.02377581446246113,-0.0451244482947849,-0.10232338392958606,-0.001501329291818121,-0.03209436775601282,-0.07517956064230102,-0.08916282143238108,-0.1333486392099973,-0.0697416594823731
